name	A11	A12	A13	A21	A22	A23	AD11	AD12	AD13	AD21	AD22	AD23	CK11	CK12	CK13	CK21	CK22	CK23	DA11	DA12	DA13	DA21	DA22	DA23	taxonomy
Enterococcaceae	0.000121395	0.000209614	0.000119426	8.84E-05	0.000125282	0.000125479	0.000129277	0.000912736	0	6.80E-05	7.20E-05	1.52E-05	3.95E-06	0.000120936	0	0.000243276	4.66E-05	0.00018375	0	1.49E-05	6.19E-05	7.83E-05	5.53E-05	9.12E-05	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae
Lactobacillaceae	4.40E-06	8.01E-06	1.91E-06	4.32E-05	7.64E-05	0.000111056	8.62E-06	9.42E-06	1.07E-05	4.38E-05	2.93E-05	2.01E-05	1.63E-05	0.002755398	3.65E-05	0.000173769	0.000149932	0.000467579	4.03E-05	1.01E-05	1.21E-05	7.83E-05	0.000271021	0.000106077	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae
Streptococcaceae	6.77E-05	6.54E-05	5.49E-05	3.05E-05	5.50E-05	0.001256235	9.03E-05	0.000140696	0.000125743	3.37E-05	1.65E-05	2.82E-05	9.27E-05	0.000114274	6.24E-05	0.000395421	0.000125186	0.000122227	8.74E-05	5.27E-05	0.000339414	8.81E-05	0.000319179	0.000297894	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae
Christensenellaceae	0	3.34E-07	0	0	1.09E-05	0.000425476	1.72E-06	0	0	0	0	0	9.86E-07	0	0	7.72E-07	0	8.20E-07	0	0	0	0	2.05E-06	5.50E-07	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Christensenellaceae
Clostridiaceae	0.000123154	0.000707616	9.65E-05	0.000302949	0.001802406	0.001233158	0.000247178	0.000261896	0.00021205	0.000458236	0.000407789	0.00027477	9.02E-05	0.000386381	0.000375756	0.000346765	0.000174678	0.000446251	7.00E-05	0.000144764	0.000105752	0.00048157	0.000478	0.000580398	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae
Desulfallaceae	0	0	0	0	0	0	0	3.25E-07	0	5.04E-07	0	0	0	0	0	0	7.28E-07	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Desulfallaceae
Desulfitobacteriaceae	0	1.34E-06	0	0	8.73E-07	0	1.03E-06	0	3.23E-07	5.04E-07	0	3.38E-07	0	5.12E-07	2.03E-06	1.54E-06	3.64E-06	0	0	1.06E-06	0	7.05E-07	5.12E-07	5.50E-07	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Desulfitobacteriaceae
Desulfotomaculaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Desulfotomaculaceae
Eubacteriaceae	8.80E-06	1.34E-06	3.55E-06	0	0	1.25E-05	1.03E-06	0	6.46E-07	2.01E-06	6.10E-06	1.45E-05	0	5.64E-06	0	3.01E-05	2.91E-06	1.15E-05	1.12E-06	0	0	1.41E-05	3.23E-05	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae
Eubacteriales_Family_XIII._Incertae_Sedis	0	0	0	2.96E-06	0	5.77E-06	6.89E-07	0	2.59E-06	2.52E-06	0	3.38E-07	0	0	0	0	6.55E-06	0	0	0	1.01E-06	0	5.12E-07	5.50E-07	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_Family_XIII._Incertae_Sedis
Heliobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12E-06	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Heliobacteriaceae
Lachnospiraceae	0.000173882	0.000134847	0.000157413	0.000177708	0.000634269	0.005332147	0.00035715	0.000196584	0.000428949	0.000190344	0.000116511	8.51E-05	0.000162239	0.000418152	0.000194216	0.000963838	0.000878486	0.000686603	0.000279549	0.000197986	0.000198411	0.000344079	0.015065468	0.001232796	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae
Oscillospiraceae	6.01E-05	4.14E-05	0.000104668	2.45E-05	4.32E-05	0.00052259	8.62E-05	0.000105278	0.000134148	2.22E-05	3.20E-05	1.66E-05	9.96E-05	0.000368958	7.40E-05	0.000200799	0.000147021	0.000296133	9.36E-05	4.42E-05	6.90E-05	0.000159348	0.00253038	0.000264367	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae
Peptococcaceae	5.86E-07	0	0	0	4.37E-07	1.44E-06	1.03E-06	3.57E-06	6.46E-07	0	1.22E-06	6.76E-07	0	5.12E-07	0	0	0	2.46E-06	1.12E-06	0	0	7.05E-07	1.02E-06	1.65E-06	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Peptococcaceae
Peptostreptococcaceae	0.000699632	0.000619497	0.001059528	0.000198017	0.000422118	0.000495186	0.001128331	0.00135562	0.00141938	0.000166425	0.000146097	0.000138989	1.48E-05	3.54E-05	5.98E-05	3.24E-05	7.06E-05	7.38E-05	1.96E-05	3.51E-05	1.71E-05	0.000133965	0.000111687	9.51E-05	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae
Proteinivoraceae	5.86E-07	3.34E-07	0	0	0	4.81E-07	1.03E-06	9.75E-07	2.59E-06	2.52E-07	1.22E-06	3.55E-06	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Proteinivoraceae
Symbiobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Symbiobacteriaceae
Syntrophomonadaceae	0	3.34E-07	1.09E-06	0	1.31E-06	1.92E-06	0	0	0	2.52E-07	3.05E-07	0	0	1.02E-06	1.01E-06	0	0	1.64E-06	0	0	2.01E-06	0	5.12E-07	5.50E-07	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Syntrophomonadaceae
Thermincolaceae	0	0	0	0	0	0	3.45E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Thermincolaceae
Vallitaleaceae	1.76E-06	3.00E-06	4.37E-06	1.69E-06	6.11E-06	2.50E-05	6.21E-06	4.55E-06	1.07E-05	2.52E-06	2.75E-06	4.90E-06	0	1.02E-06	0	1.54E-06	7.28E-07	2.46E-06	1.12E-06	0	1.51E-06	7.05E-07	5.12E-07	4.40E-06	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Vallitaleaceae
Thermoanaerobacteraceae	0	3.34E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae
Thermoanaerobacterales_Family_III._Incertae_Sedis	0	0	0	0	4.37E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacterales_Family_III._Incertae_Sedis
Tepidanaerobacteraceae	0	0	0	0	0	0	0	0	0	0	0	1.69E-07	0	0	0	7.72E-07	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermosediminibacterales;f__Tepidanaerobacteraceae
Coprobacillaceae	0	1.57E-05	0	0	0	9.62E-07	0	0	3.56E-06	0	0	0	4.44E-06	0	4.06E-06	0	0	0	4.48E-06	0	0	0	2.61E-05	2.20E-06	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Coprobacillaceae
Erysipelotrichaceae	4.22E-05	2.07E-05	5.82E-05	2.96E-06	2.62E-06	6.15E-05	5.27E-05	2.14E-05	2.46E-05	5.29E-06	3.54E-05	1.86E-06	0	1.49E-05	1.27E-05	0.000115846	1.97E-05	0.000176368	1.12E-06	1.17E-05	6.04E-06	5.01E-05	5.38E-05	6.60E-06	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae
Turicibacteraceae	3.75E-05	2.64E-05	2.68E-05	0.000441307	0.00132092	0.000893739	3.90E-05	4.22E-05	2.88E-05	0.000399068	0.000305613	0.000213635	1.13E-05	3.23E-05	7.91E-05	0.000205433	0.000229265	0.000272344	5.32E-05	6.44E-05	8.76E-05	0.000344079	0.000386806	0.000501802	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae
Acidaminococcaceae	5.86E-06	6.68E-06	0	0	0	1.92E-05	6.55E-06	0	0	0	0	1.18E-06	4.93E-07	0.000187554	9.13E-06	0	7.28E-07	2.71E-05	0	2.71E-05	8.21E-05	1.41E-06	0.000309957	5.50E-07	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae
Selenomonadaceae	5.57E-06	3.00E-06	2.46E-06	0	0	0.00022644	3.10E-06	2.60E-06	1.75E-05	0	9.76E-06	0	8.33E-05	0	3.55E-06	1.85E-05	1.97E-05	6.81E-05	7.28E-06	0	0	7.76E-06	3.48E-05	0	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae
Sporomusaceae	0	0	0	0	4.37E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.32E-07	0	0	0	1.10E-06	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Sporomusaceae
Veillonellaceae	0	0	0	0	1.31E-05	0.000240382	0	0	2.26E-06	0	1.83E-06	0	0	5.69E-05	0	6.18E-06	1.46E-05	2.30E-05	0	2.66E-06	2.01E-06	0	5.79E-05	2.20E-06	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae
Gottschalkiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Gottschalkiaceae
Peptoniphilaceae	0	0	0	0	3.93E-06	4.76E-05	1.41E-05	0	2.00E-05	0	1.53E-06	1.86E-06	0	0	2.03E-06	3.09E-06	5.09E-06	0	1.68E-06	2.66E-06	0	7.05E-07	1.02E-06	1.65E-06	k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae
Tissierellaceae	4.98E-06	1.34E-06	8.20E-07	1.69E-06	4.37E-07	1.92E-06	5.52E-06	4.55E-06	1.26E-05	1.01E-06	2.75E-06	1.11E-05	0	0	1.01E-06	0	0	0	5.60E-07	0	0	1.41E-06	1.54E-06	0	k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Tissierellaceae
Fusobacteriaceae	0.000156288	0.000156543	0.000188294	0	8.73E-07	3.37E-06	0	0	0	2.52E-07	3.36E-06	0	0	0	0	0	0	0	1.68E-06	0	0	3.10E-05	0	0	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae
Leptotrichiaceae	0	0	1.91E-06	0	0	0	0	0	0	5.04E-07	0	1.69E-07	4.93E-06	1.02E-06	5.07E-07	0	3.64E-06	0	0	0	0	0	1.54E-06	2.75E-06	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae
Gemmatimonadaceae	2.93E-07	0	0	4.23E-07	4.37E-07	0	3.45E-07	0	3.23E-07	7.55E-07	0	0	0	0	0	2.32E-06	0	4.10E-06	0	0	0	7.05E-07	0	0	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae
Ignavibacteriaceae	0	1.00E-06	2.73E-07	1.69E-06	3.06E-06	2.40E-06	0	0	1.29E-06	1.01E-06	2.14E-06	3.38E-07	1.48E-06	1.54E-06	0	3.09E-06	1.46E-06	1.64E-06	0	0	1.01E-06	0	1.54E-06	1.65E-06	k__Bacteria;p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae
Melioribacteraceae	5.86E-07	0	0	0	0	9.62E-07	0	0	0	2.52E-07	0	1.69E-07	0	0	0	0	0	0	0	5.32E-07	5.04E-07	0	0	0	k__Bacteria;p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae
Kiritimatiellaceae	1.76E-05	1.77E-05	1.04E-05	6.77E-06	0	5.43E-05	1.93E-05	9.75E-06	1.62E-05	2.95E-05	3.14E-05	2.26E-05	0	1.95E-05	1.22E-05	0	3.71E-05	1.39E-05	2.18E-05	1.92E-05	2.37E-05	0	2.61E-05	5.00E-05	k__Bacteria;p__Kiritimatiellaeota;c__Kiritimatiellae;o__Kiritimatiellales;f__Kiritimatiellaceae
Tichowtungiaceae	0	0	0	1.69E-06	0	0	0	0	0	0	0	0	4.93E-07	0	0	0	0	0	0	0	0	7.05E-07	0	0	k__Bacteria;p__Kiritimatiellaeota;c__Tichowtungiia;o__Tichowtungiales;f__Tichowtungiaceae
Nitrospinaceae	0.00033105	0.000583115	0.000576086	0.001650141	7.03E-05	3.61E-05	0.000566062	0.000389919	0.000357188	1.36E-05	8.24E-06	8.44E-07	0.000929055	0.00127188	0.001439635	0.000718244	0.000443974	0.000883478	0.001315391	0.001290105	0.000930618	2.47E-05	1.08E-05	1.81E-05	k__Bacteria;p__Nitrospinae;c__Nitrospinia;o__Nitrospinales;f__Nitrospinaceae
Nitrospiraceae	1.94E-05	1.44E-05	1.75E-05	8.00E-05	2.05E-05	6.44E-05	3.03E-05	1.69E-05	1.52E-05	9.82E-06	5.49E-06	2.03E-06	4.44E-05	5.53E-05	6.74E-05	0.000267218	0.000287491	0.000381446	7.06E-05	6.12E-05	4.73E-05	0.000107877	3.89E-05	4.40E-05	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae
Dissulfurispiraceae	0	0	0	0	0	0	0	0	3.23E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Nitrospirae;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__Dissulfurispiraceae
Candidatus_Brocadiaceae	2.93E-07	1.34E-06	2.46E-06	7.19E-06	1.09E-05	2.84E-05	3.45E-06	3.90E-06	6.46E-07	3.78E-06	1.10E-05	1.86E-06	4.93E-07	4.61E-06	4.56E-06	3.71E-05	2.40E-05	5.09E-05	3.36E-06	2.13E-06	1.51E-06	6.35E-06	5.12E-06	2.31E-05	k__Bacteria;p__Planctomycetes;c__Candidatus_Brocadiia;o__Candidatus_Brocadiales;f__Candidatus_Brocadiaceae
Candidatus_Scalinduaceae	0	0	0	6.05E-05	4.02E-05	0	0	0	0	0	0	0	0	0	0	0.000212384	0.00023436	0	0	0	0	7.12E-05	0	0	k__Bacteria;p__Planctomycetes;c__Candidatus_Brocadiia;o__Candidatus_Brocadiales;f__Candidatus_Scalinduaceae
Candidatus_Uabimicrobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Planctomycetes;c__Candidatus_Uabimicrobiia;o__Candidatus_Uabimicrobiales;f__Candidatus_Uabimicrobiaceae
Phycisphaeraceae	5.86E-07	0	2.73E-07	4.23E-06	3.93E-06	2.40E-06	3.45E-07	3.25E-07	0	1.26E-06	3.05E-07	6.76E-07	0	1.54E-06	3.55E-06	2.32E-06	2.91E-06	3.28E-06	0	0	1.01E-06	2.12E-06	4.10E-06	4.40E-06	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae
Anaerohalosphaeraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10E-06	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerohalosphaeraceae
Sedimentisphaeraceae	5.86E-07	1.00E-06	0	4.23E-07	4.37E-07	1.01E-05	0	0	0	1.76E-06	0	0	0	0	0	0	0	1.64E-06	0	0	0	7.05E-07	5.12E-07	0	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Sedimentisphaerales;f__Sedimentisphaeraceae
Tepidisphaeraceae	5.86E-07	0	0	0	0	1.44E-06	0	0	0	5.04E-07	1.22E-06	1.69E-07	0	0	0	1.31E-05	5.82E-06	1.07E-05	0	1.06E-06	0	7.05E-07	5.12E-07	0	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Tepidisphaerales;f__Tepidisphaeraceae
Gemmataceae	0	0	0	0	4.37E-07	4.81E-07	2.07E-06	0	0	0	0	0	0	0	5.07E-07	7.72E-07	0	0	5.60E-07	5.32E-07	0	0	3.59E-06	5.50E-07	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae
Isosphaeraceae	2.35E-06	1.34E-06	2.73E-06	9.31E-06	2.75E-05	4.90E-05	0	0	1.29E-06	2.27E-06	9.15E-07	8.44E-07	6.90E-06	0	5.07E-07	2.55E-05	8.01E-06	3.53E-05	1.12E-06	5.32E-06	5.54E-06	1.83E-05	7.17E-06	9.34E-06	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Isosphaerales;f__Isosphaeraceae
Lacipirellulaceae	3.81E-06	0.000544063	8.47E-06	2.58E-05	6.59E-05	7.84E-05	7.24E-06	6.50E-06	5.82E-06	0.000366085	1.77E-05	0.000463073	7.89E-06	1.33E-05	1.42E-05	0.000815555	6.99E-05	0.000889221	1.51E-05	1.81E-05	1.31E-05	0.001783147	5.38E-05	0.000508948	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Lacipirellulaceae
Pirellulaceae	0.021376024	0.027377046	0.028464066	0.004377106	0.008424905	0.009371522	0.024108298	0.037528444	0.029806973	0.004678787	0.002495841	0.001586978	0.012247839	0.011147654	0.014117454	0.004315644	0.005233068	0.004213954	0.016688328	0.01660531	0.017173118	0.004027416	0.004980836	0.003878114	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae
Planctomycetaceae	0.010639043	0.010971046	0.015371224	0.023121864	0.070340973	0.057944496	0.011156793	0.016206351	0.015029068	0.025413444	0.019833749	0.007669746	0.016186458	0.016277706	0.023425136	0.038677071	0.027786208	0.028730687	0.017391402	0.020895548	0.019673901	0.059751995	0.063031507	0.039192807	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae
Acidithiobacillaceae	3.20E-05	2.24E-05	9.97E-05	3.55E-05	3.40E-05	0.000191825	2.62E-05	1.14E-05	1.29E-06	1.59E-05	4.00E-05	1.69E-07	0.000114899	0.000252121	0.000142493	0.000115846	0.000114269	0.000125508	0.000142295	3.67E-05	0.00020395	6.70E-05	1.54E-05	8.96E-05	k__Bacteria;p__Proteobacteria;c__Acidithiobacillia;o__Acidithiobacillales;f__Acidithiobacillaceae
Caulobacteraceae	7.07E-05	9.31E-05	8.75E-05	7.62E-06	4.37E-06	4.95E-05	6.89E-05	7.90E-05	0	1.76E-06	5.80E-06	1.86E-06	0.000180978	0.000282355	0.000257603	0.000115074	0.000200152	7.71E-05	0.000247056	0.000231516	0.000362075	6.28E-05	0.000105539	0.000102779	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae
Emcibacteraceae	2.93E-07	0	2.73E-07	2.41E-05	8.29E-06	1.06E-05	2.76E-06	3.25E-07	0	0	3.05E-07	0	9.86E-06	0	0	2.32E-05	2.47E-05	3.45E-05	0	3.73E-06	5.54E-06	1.41E-06	1.54E-06	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Emcibacterales;f__Emcibacteraceae
Candidatus_Paracaedibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20E-06	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Holosporales;f__Candidatus_Paracaedibacteraceae
Holosporaceae	0	0	0	0	0	0	0	0	1.29E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Holosporales;f__Holosporaceae
Ahrensiaceae	9.44E-05	4.84E-05	0.000274379	8.46E-06	1.40E-05	3.37E-05	9.89E-05	3.77E-05	0.000103116	5.29E-06	1.07E-05	4.39E-06	4.39E-05	0.000151683	0.000175961	9.04E-05	2.84E-05	0	0.000142856	0	7.81E-05	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Ahrensiaceae
Aurantimonadaceae	0.000204084	0.000224301	0.000182282	4.53E-05	0.00010302	0.000175959	0.000124796	0.000128998	0.000213343	3.93E-05	2.20E-05	2.53E-05	0.000323986	0.000124523	0.000198273	0.000369934	0.00027439	0.000323204	0.000207281	0.000175633	0.000645591	0.000232676	0.000356067	0.000246779	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Aurantimonadaceae
Bartonellaceae	0	0	0	0	0	0	0	0	0	2.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Bartonellaceae
Beijerinckiaceae	1.67E-05	1.03E-05	2.21E-05	3.81E-06	1.75E-06	0	2.72E-05	1.17E-05	2.42E-05	2.77E-06	2.44E-06	3.38E-07	8.38E-05	3.69E-05	7.56E-05	3.01E-05	1.60E-05	2.46E-06	6.72E-05	1.33E-05	0.000121867	2.12E-06	2.05E-06	3.85E-06	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Beijerinckiaceae
Blastochloridaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Blastochloridaceae
Boseaceae	7.92E-06	0	1.37E-06	4.23E-06	3.06E-06	1.15E-05	0	1.95E-06	0	5.04E-07	1.22E-06	0	2.07E-05	7.69E-06	0	1.24E-05	2.91E-06	7.38E-06	6.72E-06	7.98E-06	0	0	5.12E-06	1.76E-05	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Boseaceae
Breoghaniaceae	4.11E-06	1.00E-06	5.74E-06	4.23E-07	2.62E-06	4.33E-06	1.72E-06	0	9.05E-06	1.51E-06	2.14E-06	5.07E-07	1.97E-06	9.22E-06	1.22E-05	0.001234145	0.000200152	0.000334688	2.24E-06	5.85E-06	3.88E-05	1.97E-05	1.28E-05	1.70E-05	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Breoghaniaceae
Brucellaceae	0.000167138	3.67E-06	8.94E-05	6.90E-05	9.60E-06	0.000475956	0.000324744	0.00019301	0.000115399	4.73E-05	2.44E-05	7.94E-06	9.37E-06	1.08E-05	0.000376263	0.001370843	7.28E-05	0	4.48E-06	0.001098505	0.001184926	0.000313055	0.00067166	0.000612826	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae
Chelatococcaceae	2.23E-05	3.17E-05	5.47E-05	8.46E-06	4.80E-06	9.62E-06	5.00E-05	2.31E-05	2.55E-05	4.53E-06	2.75E-06	1.18E-06	4.44E-05	7.02E-05	2.74E-05	8.50E-05	4.29E-05	5.25E-05	6.95E-05	9.58E-06	8.76E-05	6.70E-05	6.97E-05	3.74E-05	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Chelatococcaceae
Cohaesibacteraceae	5.86E-07	1.34E-06	2.73E-07	2.12E-06	8.73E-07	1.44E-06	1.03E-06	9.75E-07	2.91E-06	0	0	1.69E-07	1.97E-06	3.07E-06	2.03E-06	0	2.18E-06	0	1.68E-06	5.32E-07	1.51E-06	2.12E-06	0	1.65E-06	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Cohaesibacteraceae
Devosiaceae	5.13E-05	0.000234982	5.55E-05	0.000277562	0.000480176	0.000555763	3.55E-05	4.16E-05	4.01E-05	0.00015006	9.64E-05	0.000135443	3.50E-05	4.05E-05	6.39E-05	0.00017763	0.000135376	0.000180469	6.16E-05	7.08E-05	3.83E-05	0.000201653	0.00041191	0.000401222	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Devosiaceae
Hyphomicrobiaceae	3.58E-05	4.57E-05	3.61E-05	0.001273994	0.004113362	0.004192738	4.62E-05	0.000134847	0.000210111	0.001855854	0.001162672	0.000687854	0.000141035	0.000130673	0.00043255	0.006496636	0.004058357	0.006313139	0.000291313	0.000549253	0.000305674	0.009319746	0.013666304	0.006796593	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Hyphomicrobiaceae
Kaistiaceae	0	0	1.91E-06	0	0	0	0	0	2.59E-06	0	0	0	0	0	0	0	7.28E-06	0	0	6.39E-06	0	0	3.59E-06	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Kaistiaceae
Methylobacteriaceae	1.55E-05	1.07E-05	4.92E-06	2.96E-06	7.42E-06	4.33E-06	2.24E-05	1.10E-05	1.75E-05	2.52E-07	9.15E-07	3.38E-07	2.81E-05	1.23E-05	5.58E-05	0	6.55E-05	0.00020836	0.000160783	3.25E-05	1.76E-05	1.48E-05	4.10E-05	1.26E-05	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylobacteriaceae
Methylocystaceae	2.64E-06	1.00E-06	1.64E-06	7.62E-06	1.09E-05	1.92E-05	1.38E-06	1.30E-06	2.26E-06	5.29E-06	4.27E-06	3.21E-06	0	4.10E-06	2.54E-06	3.09E-06	1.60E-05	5.91E-05	1.79E-05	1.97E-05	0	5.64E-06	1.64E-05	2.20E-05	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylocystaceae
Nitrobacteraceae	1.73E-05	1.30E-05	1.39E-05	2.62E-05	0.000920192	0.001119698	1.52E-05	4.48E-05	6.79E-06	5.54E-06	1.19E-05	8.44E-06	8.43E-05	0.006202593	2.43E-05	0.00038847	0.000702352	0.004111415	4.71E-05	0.002696766	3.47E-05	0.000667006	0.000962661	0.000192916	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae
Parvibaculaceae	0.001847897	0.002302087	0.002626275	0.000444692	0.001451877	0.001920169	0.002619673	0.002527653	0.002255298	0.000326808	0.000362649	0.000133585	0.004368134	0.005098794	0.005612499	0.00600236	0.004904091	0.006245873	0.006082285	0.005815052	0.005774563	0.006546667	0.003837324	0.004420589	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Parvibaculaceae
Phreatobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07E-06	0	0	0	0	0	5.32E-06	0	0	5.12E-07	5.50E-07	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phreatobacteraceae
